LEMMA,TAG,SENTENCE,,
tíðindi,nhfe,Þá kastaði Ólafur Noregskonungur og var sex,tíðinda,öðrum en annar hraut í sundur og voru þar á sjö
tíðindi,nhfe,Nokkurir menn voru uppi,tíðinda,vegginum með Kormáki er Narfi kom
tíðindi,nhfe,« Þú skalt fara,tíðinda,vita hvað menn hafast þar að
tíðindi,nhfe,Skreiðinni var svo hlaðið í klefann að hann var svo fullur að eigi mátti hurðinni upp lúka og tók hlaðinn upp undir þvertré og varð,tíðinda,til að taka að rjúfa hlaðann ofan
tíðindi,nhfe,« Hvað er tíðinda að,tíðinda,úr héraðinu
tíðindi,nhfe,Þá er Björn hafði verið,tíðinda,vetur með Skúla frænda sínum bar það til tíðinda að skip kom í Gufárós
tíðindi,nhfe,Og er þeir hittu menn að máli spurðu þeir þau tíðindi er Agli þóttu háskasamleg að Eiríkur,tíðinda,blóðex var þar fyrir og Gunnhildur og þau höfðu þar ríki til forráða og hann var skammt þaðan uppi í borginni Jórvík
tíðindi,nhfe,skjöld,tíðinda,hlið og gyrður sverði
tíðindi,nhfe,« Það fæ eg eigi skilið hví þér látið svo brátt að þessu eða haldið við heitan sjálfa því að mér líst þetta mjög jafnræði en einskis ills örvænti eg fyrir yður og mun eg það ráð upp taka að rétta fram,tíðinda,
tíðindi,nhfe,Og er Þórður kom,tíðinda,Staðarhól var það til tíðinda að Sturla stóð úti einn saman og voru menn að kasta steinum í stofuvegginn
tíðindi,nhfe,Ásbjörn hafði verið,tíðinda,vetur í Fljótsdalshéraði er þetta varð til tíðinda og hafði lagið garða um tún manna og svo merkigarða
tíðindi,nhfe,Hún gerir svo og heilsar þeim vel,tíðinda,
tíðindi,nhfe,Úlfur vaknaði snemma um morguninn,tíðinda,
tíðindi,nhfe,Þá réðst til,tíðinda,með honum Yngvildur Þorgilsdóttir
tíðindi,nhfe,Sull hafði hann á fæti niðri,tíðinda,ristinni
tíðindi,nhfe,Síðan fóru þeir og léttu eigi fyrr ferð sinni en þeir komu norður til,tíðinda,og sögðu honum það er til tíðinda hafði gerst
tíðindi,nhfe,Gunnar fer nú til,tíðinda,er hann kom heim
tíðindi,nhfe,Grímur mælti til óhelgis sér en eg vil bæta,tíðinda,fullum bótum ef þú vilt að eg skipti sem eg vil því að svo mun best haldast okkart vinfengi
tíðindi,nhfe,» Guðmundur kvaðst á mundu hætta og fóru þeir út í dalinn,tíðinda,
tíðindi,nhfe,Sátu þeir þar lengi,tíðinda,og drukku
tíðindi,nhfe,En er hann kom inn spurði Hrútur tíðinda,tíðinda,
tíðindi,nhfe,Það haust er berserkirnir komu til,tíðinda,varð það til tíðinda að Vigfús í Drápuhlíð fór til kolgerðar þangað sem heita Seljabrekkur og með honum þrælar hans þrír
tíðindi,nhfe,Þaðan fóru þeir út með vatni og komu til,tíðinda,og lagðist Grímur þar yfir með Þorkel og Glúmur fór þar
tíðindi,nhfe,Og er dró að sólarfalli var Þórður Hítnesingur staddur suður,tíðinda,vellinum og nokkurir menn með honum
tíðindi,nhfe,Tók þá Brjánn konungur við syni hans Kerþjálfaði og unni meira en sínum,tíðinda,
tíðindi,nhfe,Önnur,tíðinda,Steinunnar hét Halla
tíðindi,nhfe,Jórunn kona,tíðinda,spurði tíðinda er þeir komu heim
tíðindi,nhfe,Þórði gelli og Þorgilsi spaka og Þorbirni öxnamegin og síst Auðuni skökli úr Víðidal « ekki vil eg að þú bjóðir þursum né bergbúum og einna síst Bárði Sæfellsás og,tíðinda,fylgjurum
tíðindi,nhfe,af Þelamörk bræður tveir,tíðinda,
tíðindi,nhfe,Hann bjó,tíðinda,Hjallalandi
tíðindi,nhfe,Þeir voru sex saman,tíðinda,teinæringi og voru út þar um nóttina
tíðindi,nhfe,Þórir kom í Tungu litlu síðar en þeir Steinólfur voru brott farnir,tíðinda,
tíðindi,nhfe,Hann kom þar snemma,tíðinda,og heimti Guðmund á tal við sig
tíðindi,nhfe,» sagði Þorvaldur og lætur kalla hann til sín og gefur honum rúm að sitja,tíðinda,sér
tíðindi,nhfe,að málið mætti ónýtt verða ef,tíðinda,mér yrði haft
tíðindi,nhfe,Þórólfur var þá jafnan á vetrum með Eiríki en,tíðinda,sumrum í víkingu
tíðindi,nhfe,Hann varð skjótt var þeirra tíðinda er þar,tíðinda,orðin þegar hann fann sína menn
tíðindi,nhfe,Hann sá þá bræður því að þeir höfðu þá gengið,tíðinda,hellisdyrunum
tíðindi,nhfe,þangað sem fleiri væru fyrir,tíðinda,
tíðindi,nhfe,En í öðrum stað er þess við getið eitt kveld að Oddný tók til orða við Þórð bónda,tíðinda,
tíðindi,nhfe,Einnhvern,tíðinda,reið Finnbogi til Hofs og býður þeim Þóri og Þorsteini til boðs með sér
tíðindi,nhfe,Þórður kvað mikið um ríkilæti hans « og er mér hitt sagt hér,tíðinda,vani að finna kaupmenn af hafi komna og frétta tíðinda
vetur,nkfe,Fer svo lengi dags og gerðu,vetra,hér að mikið óp og hlátur
vetur,nkfe,« Þér vil eg gefa hring þenna er Illugi gaf mér því að eg ann þér mest,vetra,en þú mun þessa gjöf eftir mig dauðan því að eg veit að þú munt lifa lengur en eg
vetur,nkfe,Annar,vetra,Þorgeirs var Þorvarður
vetur,nkee,Síðan gekk hann inn og til,vetrar,og fékk langt óvit og rétti þó við úr því
vetur,nkfe,skrúfhár og dapureygður og,vetra,best vígur
vetur,nkfe,Nú tók að vetra og töluðu,vetra,að takast mundu upp leikar og væri höfð skemmtan
vetur,nkfe,Hann var níu,vetra,er þetta var tíðinda
vetur,nkfe,Þar kom til Þórðar Ari,vetra,hans Ingimundarson
vetur,nkee,Konungur segir að það var illa er Arnljótur hafði eigi farið á hans fund « og er skaði mikill er svo illt skyldi leggjast fyrir svo góðan dreng og merkilegan,vetrar,
vetur,nkfe,En jarlinn andaðist í þann tíma og brá það utanferð hans um nokkurra vetra sakir en þó hafði hann ráðið för sína,vetra,tími væri til
vetur,nkfe,Og er vetra tók þá gerðust íslög mikil og færðir góðar,vetra,
vetur,nkfe,Gellir son,vetra,var þá tólf vetra gamall
vetur,nkfe,Og var svo gert að Þrændir tóku Hákon til konungs um allt,vetra,
vetur,nkfe,» Þeir ganga nú af skipunum og gera upprás harða á,vetra,og verður fólkið hrætt og afla þeir mikils hlutskiptis í fjárhlutum
vetur,nkfe,Þá brást við griðkona ein og kvaðst hafa séð yxnin,vetra,stöðli um daginn og kvað það engu gegna er hann segði
vetur,nkfe,« Eg,vetra,uxa einn tíu vetra gamlan þann er eg kalla Spámann því að hann er spakari en flest naut önnur
vetur,nkfe,Hann var þá vetra,vetra,var hið fríðasta mannsefni
vetur,nkfe,» « Það mun satt vera,vetra,
vetur,nkfe,En þau Ásbjörn og Oddbjörg áttu fjórar dætur,vetra,komust öngvar úr barnæsku
vetur,nkfe,Sveinninn hafði út hlaupið,vetra,og loguðu um hann línklæðin er hann kom ofan á völlinn
vetur,nkeeg,Þangað bárust þeir að svo að,vetrarins,Gunnars námu helluna
vetur,nkfe,Hann keypti land að Eyvindi vopna og bjó,vetra,Tóftavelli fyrir utan Síreksstaði nokkura vetur
vetur,nkee,Hann lét kasta uxanum útbyrðis og kvað eigi kynlegt þótt illa færist er,vetrar,Þórs var innbyrðis
vetur,nkfe,En þá er hann var fimmtán vetra var,vetra,þar og var þá eignaður Gretti
vetur,nkfe,Var það Bolli Bollason,vetra,
vetur,nkfe,Barði,vetra,þá átján vetra gamall
vetur,nkfe,Með þeim var,vetra,að fóstri og uppfæðslu Jón Loftsson og var ellefu vetra gamall
vetur,nkfe,En er Ísleifur biskup andaðist var liðið frá falli,vetra,nær átta tigum vetra
vetur,nkfe,Það verður nú hennar ráð að hún kastar sér til sunds og leggst til,vetra,úr hólminum um nóttina og flutti með sér Björn son sinn fjögurra vetra gamlan til Bláskeggsár
vetur,nkfe,Guðbrandur hét,vetra,hans
vetur,nkfe,Hann hafði selför fram í Hrútafjarðardali og lét,vetra,vinna öndverð sumur
vetur,nkfe,Komu þar til,vetra,og Langdælir og Vatnsdælir og alþýða fyrir vestan Skagafjörð
vetur,nkfe,Í þeim sama stað lét Ólafur,vetra,Tryggvason efna til kaupvangs þar sem nú er
vetur,nkfe,Og hvert,vetra,er Þóroddur kom á stöðul gekk Glæsir að honum og daunsnaði um hann og sleikti um klæði hans en Þóroddur klappaði um hann
vetur,nkfe,Þangað kom hann á nesið,vetra,gamall en nú var hann fimmtán vetra
vetur,nkfe,Hrafn sagðist vera ungur og lítt til,vetra,fallinn
vetur,nkfe,Hún var átta vetra,vetra,
vetur,nkfe,En er synir,vetra,voru tólf vetra og þrettán fóru þeir á fund hans og heimtu mund móður sinnar en hann vildi eigi gjalda
vetur,nkfe,Hann tók jarldóm,vetra,gamall og réð meir en sex tigu vetra og varð sóttdauður á ofanverðum dögum Haralds Sigurðarsonar
vetur,nkfe,Piltarnir,vetra,
vetur,nkfe,Ólafur bróðir,vetra,var þá tólf vetra gamall
vetur,nkfe,Voru þá reiðskjótar búnir,vetra,
vetur,nkfe,Hæringur son,vetra,var þá seytján vetra
vetur,nkfe,Hún bað hann þá sitja fyrir Þórði Kolgrímssyni « því að faðir hans var mestur mótgöngumaður Herði,vetra,þínum
vetur,nkfe,,vetra,bónda var á gólfinu
vetur,nkfe,Lauk því svo að Þorgils skyldi sæma Halldór nokkuru eftir því sem sannur,vetra,væri til
vetur,nkfe,og,vetra,með sér
vetur,nkfe,Vaknar Þorsteinn nú við ætt,vetra,og fór hann nú vistafari til Krossavíkur og gerir Þorkell við hann raunvel
vetur,nkee,Hann mátti aldrei tala til Kjartans svo að Þorkell væri hjá því að hann mælti jafnan illa til hans og kvað hann verið hafa hvítan mann og huglausan og hermdi hann oft eftir hvernig hann hafði við,vetrar,áverkann
vetur,nkeeg,Sat hann nú,vetrarins,Grund það sem eftir var vetrarins
vetur,nkfe,Hrafn var þá fimmtán vetra,vetra,
vetur,nkfe,Halli fjórtán vetra,vetra,tólf vetra
vetur,nkfe,« Það hygg eg að Austmenn séu komnir í virkið með ófriði og ætli að hefna,vetra,er vér höfum talað við þá
vetur,nkfe,Þeir riðu allir í Hvamm til,vetra,og bjuggu þar óspaklega heyjum og öðru
vetur,nkeeg,Svo er sagt að Austmenn verða þessu stórlega reiðir er Jökull hafði setið fyrir Gunnbirni og fóru þegar brott,vetrarins,Hofi og voru að Gnúpi það sem eftir var vetrarins
vetur,nkfe,guðs og,vetra,
vetur,nkfe,Ólafur sonur,vetra,var þá sjö vetra eða átta
vetur,nkfe,Og þá fór hún móti Grímkatli syni sínum átta vetra gömlum því að honum dapraðist sundið þá og flutti hann til lands,vetra,
vetur,nkfe,En með því að eftirmálið varð eigi svo sæmilegt sem líklegt þótti um svo mikinn höfðingja sem Arnkell var þá færðu landsstjórnarmenn lög,vetra,því að aldrei síðan skyldi kona vera vígsakaraðili né yngri karlmaður en sextán vetra og hefir það haldist jafnan síðan
vinur,nkee,« Skjótt mun eg þurfa hjálpræða nokkurra þinna bóndi því að hér fer Þorkell Geitisson við fimmta,vinar,að leita eftir lífi mínu en hefir drepið áður félaga minn
vinur,nkee,Buðu honum margir göfgir menn til,vinar,en hann vildi fara aftur til Þorfinns vinar síns
vinur,nkfe,Glúmur hefur málið á,vina,Þorkatli og komu sakar í dóm
vinur,nkfe,Og er á leið kveldið er menn voru komnir þá var eigi svo mikil gleði sem líklegt mundi þykja fyrir,vina,sakir og vina fundar er þar voru margir saman komnir
vinur,nkee,En nú tekur fjárhagur minn að óhægjast fyrir lausafjár,vinar,en hefir kallað verið hingað til heldur virðingarráð
vinur,nkee,og skal neyta góðs,vinar,Eyvindar vinar míns » og brá saxi fyrir brjóst sér og drap sig
vinur,nkfe,Ingi konungur hafði þá Bækisúðina og lét hann,vina,bæn vina sinna
vinur,nkee,Nokkuru síðar fór Þorkell Geitisson austur í Álftafjörð á fund Þorsteins Síðu-Hallssonar vinar síns og tók hann vel við honum,vinar,
vinur,nkfe,Unnum vér þér,vina,og hógsetu héðan af og má af þér margt tala það er mikilmannlegt er og skörulegt
vinur,nkee,« Þá er þú kemur til,vinar,þá far þú á fund Eyjólfs Guðmundarsonar vinar míns og hirðmanns og fá honum þetta fé
vinur,nkee,en aðra tvo út yfir Þorskafjörð og skyldu þeir boða,vinar,til hestavíga í Þorskafjörð sunnudaginn
vinur,nkee,Hví spurðir þú mig,vinar,og eigi að nafni
vinur,nkee,Eyjólfur sendi menn til,vinar,höfðingja að biðja þá liðveislu og svo vestur til Gellis vinar síns að hann fjölmennti til Hegranessþings
vinur,nkee,Og annað haust lét Þórhaddur reka fé jafnmargt af fjalli það er Haukur,vinar,og drepa í bú sitt og bað enn segja Hauki að það var nokkur hlutur af ketilsverðinu
vinur,nkfe,Þá konungi að hann sendi menn á fund Svíakonungs að bjóða sættir af sinni,vina,
vinur,nkee,sem ætlað var,vinar,
vinur,nkfe,er snúist höfðu undir hlýðni við,vina,Haralds konungs og fékk hann þar enga viðurtöku eða uppreist
vor,fekee,« Hvern leiðir þú eftir þér þar herjans,vors,
vor,fekee,Svo er sagt að það var einn dag snemma um vorið að konungur,vors,stræti en við torg gekk maður í móti honum með hvannir margar og undarlega stórar þann tíma vors
vor,fekee,taldi það til að hann hafði sótt á fund,vors,nær einn saman og það annað að þá stóð yfir svo mikill miskunnartími sakir píningar vors herra Jesú krists
vor,fekee,« að konungurinn eigi vald,vors,að drepa Óttar þegar hann vill þó hann kveði kvæði þetta fyrst og hlýðum vér vel kvæðinu því að oss er gott að heyra lof konungs vors
vor,fekee,Þegar er hann kom við land,Vors,hann upp á Vors til Vigfúss
vor,fekee,» Ingimundur var lagiður í bátinn frá skipinu Stíganda og búið um virðulega sem þá var siður um tigna,vors,
vor,fekee,» Þá stóð maður upp á,vors,þeirra sem fyrir voru
víg,nhee,Fóstra,vígs,var því vön að þreifa um menn áður en til vígs færu
víg,nhee,Skeggi kveðst,vígs,ófús
víg,nhee,Hin mesta fylgd var í rakkanum sakir,vígs,og speki
víg,nhfeg,Gissur reið suður til sveita sinna á föstunni og flest,víganna,er til víganna voru norður með honum um veturinn
víg,nhee,Hann sveiflaði þá til sverðinu og kom á hálsinn Þorkatli og fauk af,vígs,
vísa,nvfe,Þá er þeir Sturla riðu heim,vísna,virki var talað um hversu Snorra mundu líka víg þessi eða hvort hann mundi yrkja um
þing,nhee,Gunnar ríður til þings um,þings,en að hans gisti fjölmenni mikið austan af Síðu
þing,nhee,Nú ríður Sæmundur til,þings,og fjölmennir mjög
þing,nhee,,þings,bað Austmaður sá er Skíði hét
þing,nhee,Þeir Þorgils og Illugi riðu eigi til,þings,um sumarið því að þeir vildu eigi fyrr fara um Breiðafjarðardali en Þorsteinn Kuggason væri riðinn úr héraði til þings því að þeir vildu þá fylgja Þorgeiri til skips
þing,nhee,En um sumarið eftir reið Þorvaldur til þings og var í búð við Þorvaldi Gissurarsyni frænda sínum og Þórður Kollason,þings,
þing,nhee,» Litlu síðar reið Þórir Helgason til Þverár á,þings,Einars og mælti
þing,nhee,Gunnar hafði sendan mann mágum,þings,að þeir skyldu ríða til þings og fjölmenna mjög og kvað sér þetta mundu vera mjög harðdrægt
þing,nhee,þess erindis að þeir tóku hernaðarsök af Þóru Guðmundardóttur á hönd Þórði og fjórtán,þings,öðrum
þing,nhee,En þeir kjöru skjótt að ganga á,þings,vald
þing,nheeg,« Það er helst,þingsins,mér orðið um ójafnaðinn Helga að hann unni mér eigi að hafa himininn jafnan yfir höfði mér sem hann hefir sjálfur
þing,nhee,» Hallvarður var og þar kominn og bauð að ríða til,þings,með þeim
þing,nhee,En það var einskis manns að inna og kom þar þá enn það fram að Gísli var betur að íþróttum búinn en flestir,þings,aðrir
þing,nhee,Þeir Hrútur og,þings,riðu og til þings og fjölmenntu mjög
þing,nhee,Það var einn dag í þingbrekku,þings,Snorri goði spurði Þorstein hvort hann hefði þangað búið mál mörg til þings
þing,nhee,þá lét hann blása til húsþings öllu,þings,
þing,nhee,« Það væri mér lítill styrkur þó að þú gerðir sem best mættir þú en þá,þings,síst ef þú ert ráðinn til illa að gera og mun eg neita þessu gjaforði
þing,nhee,» Síðan fóru þeir í rekkjur en konungur vakti þá nótt og var,þings,bænum sínum
þing,nhee,Það sumar eftir reið Snorri til,þings,eftir vanda en þeir riðu ekki til þings Þórður og Sturla
þing,nheeg,segir að búðir þeirra standa hið næsta fyrir vestan á og nú gaf hann það ráðið til að þeir skulu hafa búðartóft Skútu fyrir gang um,þingsins,og svo bað hann Þorgeir reisa þar upp ás og skera á karlhöfða á endanum « og væntir mig
þing,nhee,fór heim út til,þings,og lýsti þar víginu
þing,nhee,Nú líða stundir fram allt til,þings,að menn ríða til þings
þing,nhee,Það var um sumarið er menn bjuggust til þings þá beiddi Egill Grím að ríða til þings,þings,honum
þing,nhee,Nú fóru þeir og bægði þeim veður og komast þó fram og höfðu mikla sveit,þings,en þó minni en þeir hugðu
