LEMMA,TAG,SENTENCE,,
sonur,nken,en Eyvindur,son,hans nam Flateyjardal upp til Gunnsteina og blótaði þá
sonur,nkeo,Geitir sagði Þorkatli syni sínum að það væri hans ætlan að þessi Þorsteinn væri,son,Oddnýjar og Ívars ljóma og mundi verða mikill maður fyrir sér
sonur,nken,annar,son,Grímkels
sonur,nkeo,þeirra,son,var Ketill gufa
sonur,nken,Magnús er og drottningar,sonur,og eiginkonu sonur
sonur,nkfn,Það kann og vera að mælt sé að,synir,mínir séu seinir til aðgerða og skuluð þér það þola um stundarsakir því að allt orkar tvímælis þá er gert er
sonur,nkeo,Eftir víg Þorsteins Kuggasonar lagði Snorri goði fæð mikla á þá Þórodd,son,sinn og Sám son Barkar hins digra
sonur,nkeo,Þorkell Alviðrukappi og hinn auðgi var,son,þeirra
sonur,nkeo,faðir Halldóru er átti Eilífur,son,Ketils hins einhenda
sonur,nken-s,,Son,þeirra var nefndur Þorleikur
sonur,nkeþ,Vildi Sigurður að Sighvatur tæki við goðorðum þeim er hann hafði gefið Tuma,syni,hans en Arnór hafði þá lýst utanferð sinni af málum þeirra biskups
sonur,nken,Hana hafði átt Ingimundur Úlfsson og var þeirra,son,Skíði hinn prúði
sonur,nken-s,,Son,Teits prests var Hallur biskupsefni
sonur,nken,Þá er þeir Sveinn og Hákon réðu Noregi gerðu þeir sátt við Erling Skjálgsson og var bundið með því að Áslákur,sonur,Erlings fékk Gunnhildar dóttur Sveins jarls
sonur,nkfn,hans,synir,voru þeir Örnólfur og Þorbjörn
sonur,nken-s,,Son,Þórarins var Þrándur
sonur,nkeo,,son,Gamla en mágur Þórodds drápustúfs en systurson Grettis
sonur,nkeo,Vali var,son,þeirra
sonur,nkeo,« Það ætla eg,son,þeirra Gests og Syrpu frá Tóftum
sonur,nkfþ,Hann hljóp um daginn til Hörgárdals hið efra um fjöllin og vildi njósn gera Gissuri og,sonum,hans
sonur,nken,Þorgerði dóttur Halls á Síðu átti Þorgrímur,sonur,Digur-Ketils
sonur,nken,Þetta sumar var veginn Vigfús,son,Kálfs Snorrasonar fylgdarmaður Klængs Bjarnarsonar
sonur,nkfo,En er það spurði Eiríkur konungur þá fór hann í vesturvíking og hafði úr Orkneyjum með sér Arnkel og Erlend,sonu,Torf-Einars
sonur,nkfn,Um samfarar þeirra Hallsteins og Droplaugar var ekki mart enda ekki illa en,synir,Hallsteins lögðu mikinn óþokka til Droplaugar svo að þeir komu aldrei að finna föður sinn
sonur,nkfn,Voru þeirra,synir,Hallur og Víga-Barði
sonur,nken,Yngvildur var og dóttir Bjarna er Þorsteinn Síðu-Hallsson átti og var þeirra,sonur,Magnús
sonur,nken,,Sonur,hans hét Sumarliði
sonur,nken,Þorkell hét,sonur,hans og var hann allra manna gervilegastur í Orkneyjum
sonur,nkeo,Fengu þeir þá til forráða Jón köðu,son,Kálfs hins ranga
sonur,nken,Þeirra var æðstur Egill,sonur,Ásláks af Forlandi
sonur,nkfn,Hann hafði sjálfur skeið eina mikla en,synir,hans þrjár tvítugsessur og höfðu siglt vestur til Englands á fund Knúts hins ríka
sonur,nkfn,Einar og Kleppjárn voru,synir,þeirra
sonur,nkeo,Óspakur hét,son,þeirra
sonur,nkfþ,En eg vil að engi yðvar veiti mér lið í móti,sonum,Þórhadds nema líf mitt liggi við því að eg vildi allra þeirra bani verða
sonur,nkeo,þeirra,son,Kolbeinn kaldaljós og Halldóra er átti Jón Sigmundarson
sonur,nkfn,En sá var annar draumur minn að mér þótti Þorsteinn sem við ættum mat saman og,synir,mínir og væri hverjum vorum deildur hálfur hleifur brauðs en öllum saman suflið og þótti mér sem vér ætum vora hleifa til loks feðgar en Þorsteinn hefði etið brauðsuflið allt og hálfan sinn hleif
sonur,nkfo,En er Þorbjörg vissi það sendir hún orð Lón-Einari föður sínum að hann skyldi taka vígsmálið eftir,sonu,sína og sækja sonu Þorgríms til fullra sekta ef þeir lifðu
sonur,nkeo,Björn spurði hvers,son,sveinninn væri en maður svaraði honum og kvað vera son Þórðar Kolbeinssonar og heita Kolla
sonur,nkfn,Sömu orð taka til vor því að þeir eru vorir feður en vér þeirra,synir,sem
sonur,nkfn,,synir,Þórðar Freysgoða
sonur,nkfn,Þar voru með honum,synir,hans Kolbeinn og Þórður kakali en hinir yngri voru þá eigi vopnfærir
sonur,nkfn,,Synir,þeirra voru þeir Hrólfur og Þórir
sonur,nken,Þorgeir hét annar,son,Þórðar
sonur,nkeo,,son,Odds frá Kiðjabergi
sonur,nken,Hann var,sonur,Þórðar
sonur,nkeo,Björn var,son,þeirra
sonur,nkfn,kona hans og,synir,en lið hans var þar allt umhverfis
sonur,nkeo,Hrollaugur,son,Rögnvalds jarls
sonur,nken,hann bjó á Hallkelsstöðum og Hallkell,son,hans eftir hann
sonur,nkfn,Nú er frá því sagt að þeir,synir,Þorgauts rísa upp allir og fara að slá á Gullteig og ræddu um það að nú mundi vel vita og nú mundi sleginn verða Gullteigur hinn sama dag
sonur,nkeo,Þar bjó þá Drauma-Finni,son,Þorgeirs
sonur,nken,annar,sonur,hans
sonur,nken,Þorvaldur hvíti hét annar,son,Þórðar Víkingssonar
sonur,nkeþ,,syni,Eyvindar austmanns og Raförtu dóttur Kjarvals Írakonungs
sonur,nkeo,Þenna vetur lét Órækja,son,Snorra Sturlusonar drepa Klæng Bjarnarson í Reykjaholti annan dag jóla og fóru síðan að Gissuri í Skálaholt
sonur,nkeo,hertogi hafði vatni ausið hinn elsta,son,Haralds konungs og gaf nafn sitt
sonur,nken,,sonur,Rögnvalds jarls
sonur,nkeo,,son,Öndótts
sonur,nkfo,Því að eins mun hann sættast vilja nema hann gjaldi ekki fyrir það er hann hefir af gert en taki bætur fyrir Njál og,sonu,hans að sínum þriðjungi
sonur,nkeo,Helgi bróðurson hans og Þorkell,son,Ketils Ingjaldssonar
sonur,nkeo,Sátu allir hinir eldri menn á annan bekk en Þorsteinn svörfuður og Karl,son,hans og Klaufi frændi þeirra á annan
sonur,nkeo,En er Haraldur konungur var örvasi að aldri þá átti hann engan,son,og gaf hann Haraldi dóttursyni sínum ríki sitt og lét hann taka til konungs
sonur,nken,Hans,son,var Illugi hinn rauði og Sölvi faðir Þórðar
sonur,nkfn,Þorsteinn og Mörður höfðu verið á Örlygsstöðum með Kolbeini þá er Sighvatur féll og,synir,hans
sonur,nken,Sá hestur var,sonur,Hvítings og var alhvítur að lit en merarnar allar rauðar
sonur,nkfn,Fóru þeir nú heim með honum,synir,hans
sonur,nkfn,Tók þá ríki í Noregi Gunnhildur og,synir,hennar
sonur,nkfn,sér nú vegsummerki að,synir,hans lágu báðir dauðir
sonur,nkeo,,son,Þorgils Grenjaðarsonar
sonur,nkfn,Þorbjörn gekk á móti þeim Þiðranda og,synir,hans með mikilli blíðu og bauð honum þar að vera svo lengi sem hann vildi
sonur,nkfþ,Mun það ekki öðrum vinnast en,sonum,þínum að ná því aftur því að til þeirra mun leikur ger
sonur,nkfn,Komu þar,synir,Gissurar til móts við hann þrír
sonur,nken,Hallur,son,Guðmundar var þá á tvítugs aldri
sonur,nkeo,,son,Þórðar frá Höfða
sonur,nkfn,hans,synir,voru Gíslar tveir
sonur,nkfn,» Bæði var hjá tali þeirra Guðrúnar Bolli og,synir,Ósvífurs
sonur,nken-s,,Son,Höskulds var Hróaldur
sonur,nkeo,Þá hjó Runólfur,son,Nikuláss frá Mjóvafelli millum herða Nikulási Bjarnarsyni og varð allmikið sár
sonur,nkeo,Hann átti,son,er Órækja hét við Þuríði dóttur Halls Órækjusonar
sonur,nken,Eyjólfur,son,Eyjólfs Kárssonar lést þar og var höggvinn í sundur í mjöðmunum
sonur,nkfo,En er Gunnhildur kom til Danmerkur með,sonu,sína þá fór hún á fund Haralds konungs og fékk þar góðar viðtekjur
spjót,nhfo,Þeir Kolbeinn hljópu þegar upp og heim til búðar og tóku brynjur sínar og pansara og,spjót,og skjöldu og gengu síðan suður yfir á og upp á völlu
spjót,nheo,Gautur gengur til búðar Þorgeirs og tekur ofan,spjót,hans og höggur af skafti spjótið og kastar í rúm hans og hefir með sér skaftið
spjót,nheo,« Þigg af mér sverð þetta en send mér ei annað,spjót,þess háttar en lúkum svo málum okkrum að þú þykist halda öllum sóma þínum og lúkum svo fjandskap okkrum
spjót,nheo,» Síðan sækja þeir að honum og brýtur hann,spjót,fyrir hvorumtveggja þeirra
sumar,nheog,Líður af veturinn og um,sumarið,ríða menn til þings fjölmennt
sumar,nheo,Mig minnir að hann lýsti til fjár á hendur yður í,sumar,á alþingi og mun svo ætla að gera á hendur yður stelafé að þér finnið eigi fyrr en hann hefir sekta yður og mun þá ætla sér landið það er þið búið á og mun hann nýta að eiga land jafnt fyrir vestan heiði sem fyrir austan eða sunnan
sumar,nheo,Sighvatur skáld kom það,sumar,til Englands vestan úr Rúðu af Vallandi og sá maður með honum er Bergur hét
sumar,nheþ,Nú er þar komið,sumri,að sjö vikur lifa sumars
sumar,nheog,Um,sumarið,eftir riðu þeir Hrafn og Þorvaldur með fjölmenni miklu til alþingis
sumar,nheog,En á þingi um,sumarið,lýsa þeir Gissur sekt Gunnars að Lögbergi
sumar,nheog,Hásetar Hákonar sigldu fram um,sumarið,þegar er þeir voru búnir og komu við Noreg og fundu Ketil og sögðu honum allt hversu farið hafði og þótti honum seinlega á horfast um hefndina við Þorgrím og sonu hans
sumar,nhen,Kolbeinn ungi andaðist það,sumar,Maríumessu Magðalenu
sumar,nhen,,Sumar,það er Þórður fór til Íslands var tveimur vetrum eftir það er Kolbeinn ungi andaðist og Svarthöfði Dufgusson fór utan í Hvítá með vöru þá er Kolbeinn lagði til utanferðar Þórði
sumar,nheog,En um,sumarið,eftir kom hann sér í skip með kaupmönnum og fór suður til Danmerkur
sumar,nheo,Loftur fór utan hið þriðja hvert,sumar,fyrir hönd þeirra Flosa beggja móðurbróður síns að blóta að hofi því er Þorbjörn móðurfaðir hans hafði varðveitt að Gaulum
sumar,nheþ,« Þér skuluð ráða minn herra og gef mér orlof að,sumri,til brottferðar ef Danir koma eigi
sumar,nheog,Sagði Þórólfur föður sínum hvað til tíðinda hafði orðið í förum hans um,sumarið,
sumar,nheog,Um,sumarið,bjóst Þorsteinn til þings og mælti til Jófríðar húsfreyju áður hann fór heiman
sumar,nhfo,En þó verða þessi málalok að í sætt var slegið og skulu þar gjaldast þrír tigir hundraða fyrir víg Hneitis en níu hundruð fyrir áverka við Má og sekt Ólafs slík að hann skal leita við utanför þrjú,sumur,og varða eigi bjargir hans
sumar,nheog,» Jarl jók þá virðing hans og um,sumarið,eftir fór jarl í hernað og spurði Þorkel hvort hann vildi fara með honum
sumar,nheo,Og annað,sumar,eftir ríður Þorgils til skips í Einarshöfn
sumar,nhen,Hið næsta,sumar,eftir andlát Hákonar konungs andaðist Brandur biskup Jónsson að Hólum
sumar,nhen,Það,sumar,fór hinn heilagi Þorlákur biskup fyrsta sinn of Vestfjörðu
sumar,nheþ,» En Finnbogi kvaðst lítið gerast um hlaupandi menn og þóttist illa á brenndur lygðum þeirra « en þó heyrði eg getið þessa á,sumri,að maðurinn hafði sekur orðið
sumar,nheog,Spurðu þeir Hrútfirðingar að sameign þeirra Grettis á hálsinum um,sumarið,
sumar,nheo,« Það var vandi minn út á landinu að eg fór hvert,sumar,til þings og nam eg hvert sumar af sögunni nakkvað að Halldóri Snorrasyni
sumar,nheog,Var það ráðið áður sendimenn fóru í brott að Haraldur konungur mundi koma til Danmerkur um,sumarið,á fund Danakonungs og taka af honum þenna kost sem bauð Haraldur konungur
sumar,nheog,Þá sendi hann Tryggva konungi orð að hann skyldi koma til móts við hann og færu þeir báðir um,sumarið,í Austurveg að herja
sumar,nhen,Og þegar út hallaði,sumar,á kveldum skyldi hann halda til stjörnu og vera úti með sólsetrum og skynja alla hluti þá er honum bar fyrir augu og eyru og segja sér öll nýmæli
sumar,nheog,Um,sumarið,Jakobsmessu andaðist Hallveig Ormsdóttir í Reykjaholti og þótti Snorra það allmikill skaði sem honum var
sumar,nheo,En ef Þórólfur kemur heim í,sumar,þá mun hann auðbeðinn þessar farar og svo að gerast konungs maður
sumar,nheo,Það,sumar,eftir Haugsnessfund og fall Brands var friður á Íslandi
sumar,nheo,Þorbjörn Þjóðreksson reið hvert,sumar,til þings með menn sína
sveinn,nkfn,En þeir segja að,sveinar,tveir hafi komið í flokkinn þeirra og segja að þetta kemur mjög að þeim óvörum og kváðust eigi deili á þeim vita
sveinn,nken-s,Þeir,Sveinn,riðu og út á Skógarströnd og förunautar hans
sveinn,nkeþ-s,Þetta sumar hið næsta bjóst Eiríkur jarl Hákonarson úr landi vestur til Englands á fund Knúts konungs hins ríka mágs síns en hann setti eftir til ríkis í Noregi Hákon jarl son sinn og fékk hann í hendur,Sveini,jarli bróður sínum til forsjá og ríkisstjórnar því að Hákon var barn að aldri
sveinn,nken-s,var kominn til Svíþjóðar og það með að þeir,Sveinn,Úlfsson höfðu gert félag sitt og höfðu her mikinn úti og ætluðu enn að legga undir sig Magnús konungur býður leiðangri út úr Noregi og dregst honum brátt her mikill
sveinn,nken-s,En fyrir því að Þórir var þá gamall maður og þungfær þá tók,Sveinn,við stjórn flokksins og höfðingjanafni
sveinn,nken-s,konungur yfir Noregi fimmtán vetur síðan er,Sveinn,jarl fór úr landi en áður Sighvatur skáld segir svo
sveinn,nken,Sá,sveinn,var vatni ausinn og nafn gefið og Bárður kallaður því að svo hafði heitið faðir Dumbs
sveinn,nken-s,,Sveinn,var honum fenginn til fylgdar
sveinn,nken-s,fór á fund Sveins konungs og fékk þar góðar viðtökur og töluðu þeir löngum einmæli og kom það upp að lyktum að Finnur gekk til handa Sveini konungi og gerðist hans maður en,Sveinn,konungur gaf Finni jarldóm og Halland til yfirsóknar og var hann þar til landvarnar fyrir Norðmönnum
sveinn,nkeng,konungur var þar að sonur einnar göfugrar ekkju fékk kverkasull og sótti svo mjög að,sveinninn,mátti engum mat niður koma og þótti hann banvænn
sveinn,nkeþ,Þar mætti hann Ögmundi,sveini,Gunnhildar
sveinn,nken-s,Þorsteinn svarti stóð fyrir selsdurunum og,Sveinn,son Dala-Álfs en þeir aðrir förunautar rifu af ræfrið af selinu og höfðu þeir þar skipt liði til
sveinn,nkfn,Þessir voru,sveinar,Ólafs og allir hraustir menn
sveinn,nken-s,,Sveinn,lagði til orustu við hann
sverð,nheng,Síðan gekk hann til rúms síns þar sem,sverðið,hafði verið og var þá á brottu
sverð,nheþ,Hann brá upp,sverði,með vinstri hendi en hjó með hinni hægri til Gauss og af fótinn fyrir ofan kné
sverð,nheþg,Þorgils hleypur til þangað og hafði sverðið Jarðhússnaut og höggur til annarrar með,sverðinu,í því er hún færist undir byrðina og rekur af henni höndina
sverð,nhfo,Hún laut niður eftir og tók,sverð,hans Eyjólfs og brá skjótt og lagði síðan upp undir borðið og kom í lær Eyjólfi en hjaltið nam við borðinu og varð þó sárið mikið
sverð,nhen,Hann var skjótastur á fætur og greip upp skjöld sinn og,sverð,og hljóp til duranna og spurði hver þar færi svo ákaft
sverð,nheng,» Ingimundur kvað það vænlegt til bóta að hann sæmdi goðin en lét það helst að duga að hann gerði eigi að sjálfvilja sínum « og því mun eigi jafnmikilla fyrir von hefndanna » og kvað það sannlegast að hann gæfi,sverðið,í vald hans því að hann lést eiga og því að stjórna og mýkja svo reiði goðanna
sverð,nheþg,En gaddhjalt var á,sverðinu,og gáði hún eigi þess og nam gaddurinn við borðinu og ber lagið neðar en hún hugði og kom í lærið og varð það svöðusár mjög mikið
sverð,nheþ,Þá er hann hafði heima verið um stund gengur hann til Ingvildar og bregður,sverði,því sem hann hafði vegið með sonu hennar og mælti
sverð,nheog,Laut Járnskjöldur þá við en Þorsteinn reiddi upp,sverðið,Skjaldvararnaut bæði hart og títt og höggur til Járnskjaldar
sverð,nheo,Þá kallar Helgi til Gunnars og biður hann að fá sér sitt,sverð,að drepa með þenna djöful
sverð,nheþ,» segir hann og hjó til Gunnlaugs með,sverði,og af honum mjög svo skjöldinn allan
sök,nvfo,Og er menn koma til þingsins hefir Bolli fram,sakir,á hendur Þórólfi
sök,nvfo,Hún var sköruleg kona og góð kona fyrir margra hluta,sakir,
sök,nveng,Lýsti hann til fjórðungsdóms þess er,sökin,átti í að koma að lögum
sök,nvfo,Þóttust þeir kenna að þetta var Grettir Ásmundarson því að hann var ólíkur öðrum mönnum fyrir vaxtar,sakir,og þrekleika og þögnuðu nú allir en Hafur þóttist ósvinnur orðinn
sök,nvfo,Þann vetur hinn næsta áður Gissuri var gefið jarlsnafn tók Þorvarður Þórarinsson af lífi Þorgils skarða fyrir þær,sakir,er Hákon konungur hafði skipað Þorgilsi Eyjafjörð og allar sveitir fyrir norðan Öxnadalsheiði
